Epoch,loss_train,acc_train,loss_test,acc_test
429,0.07282807605927168,0.9422222222222222,0.06817921228139312,0.98
430,0.05750091956799914,0.9444444444444444,0.07250928932785428,0.98
431,0.06868686635701532,0.9288888888888889,0.07799844135297462,0.98
432,0.07641440387895523,0.9533333333333334,0.0726280397075243,0.98
433,0.13005981643298833,0.9577777777777777,0.07233936612192338,0.98
434,0.14931463501777437,0.94,0.07600167624514143,0.98
435,0.032224582973867655,0.9511111111111111,0.07089888802875066,0.98
436,0.09113619024544184,0.9377777777777778,0.06082797174440202,0.98
437,0.10850147289978661,0.9488888888888889,0.05960845970912487,0.98
438,0.17105668947775046,0.9533333333333334,0.07000664238671561,0.98
439,0.0673309358455048,0.9511111111111111,0.06880244982039585,0.96
440,0.10506460926864811,0.9577777777777777,0.5011352580077073,0.98
441,0.0749284675834572,0.9555555555555556,0.06269612073083408,0.98
442,0.034625273524052945,0.9777777777777777,0.5036099715598539,0.98
443,0.05746157575751944,0.9644444444444444,0.06631096429521222,0.98
444,0.09998852318024327,0.9577777777777777,0.06491801207084791,0.98
445,0.06069902902677784,0.9666666666666667,0.06427494207014206,0.98
446,0.08463993064701911,0.9577777777777777,0.06657703900782508,0.98
447,0.0838104470528598,0.9466666666666667,0.07370279587576078,0.98
448,0.08568937441430471,0.9733333333333334,0.06292875944200205,0.98
449,0.034055327209804594,0.9755555555555555,0.07494783692845886,0.98
450,0.06968039119463607,0.9466666666666667,0.0660185608876418,0.98
451,0.20410006110363738,0.9444444444444444,0.07787372208912302,0.98
452,0.11735238479490488,0.9555555555555556,0.07393830231922038,0.98
453,0.10612992958791939,0.9688888888888889,0.06615808951573854,0.98
454,0.041981917725683285,0.9644444444444444,0.07496044944218738,0.98
455,0.09665585538083367,0.9577777777777777,0.06913334110140568,0.98
456,0.07574437202580658,0.9466666666666667,0.07805239712843104,0.98
457,0.0393110495943833,0.9822222222222222,0.07236572272449848,0.98
458,0.056663069159499015,0.9555555555555556,0.0690018563382182,0.98
459,0.12665897287861927,0.9777777777777777,0.0685565346405923,0.98
460,0.07136225918757505,0.9688888888888889,0.07252051300963558,0.98
461,0.05771461948110112,0.9822222222222222,0.07389364608843607,0.98
462,0.07678186122713418,0.9555555555555556,0.07362450051186897,0.98
463,0.03693685092529732,0.9622222222222222,0.061338879277172964,0.98
464,0.09906159608689105,0.9444444444444444,0.06946811289344623,0.98
465,0.1072735745010191,0.9622222222222222,0.06358690089109587,0.98
466,0.04566243795902822,0.9533333333333334,0.0711140224718747,0.98
467,0.050131073895970296,0.9555555555555556,0.07305536007515911,0.98
468,0.032586217861911605,0.9666666666666667,0.0741129946836736,0.98
469,0.09315424630868024,0.9577777777777777,0.0770095388925256,0.98
470,0.04379372879389096,0.9777777777777777,0.07600896075643959,0.98
471,0.03754370447232163,0.9533333333333334,0.5839397181407548,0.98
472,0.08301704113897547,0.9555555555555556,0.07082351552526234,0.98
473,0.24202765173535665,0.9511111111111111,0.08190051178826252,0.98
474,0.08064139852348458,0.94,0.06836515004761168,0.98
475,0.05178454464526269,0.96,0.06212184016840183,0.98
476,0.19398131418134215,0.9511111111111111,0.0714168024751416,0.96
477,0.05710638659717194,0.9422222222222222,0.06799275549929007,0.98
478,0.1076442160691809,0.9488888888888889,0.07319728111906443,0.98
479,0.06923782404769084,0.9444444444444444,0.07996561421464321,0.98
480,0.09526560008365276,0.9511111111111111,0.07437388397011091,0.98
481,0.08283636903647205,0.9422222222222222,0.0845957077035564,0.98
482,0.0964237621399285,0.9377777777777778,0.08918063321698355,0.98
483,0.223191456275125,0.9422222222222222,0.0806970812518557,0.98
484,0.13803170326944633,0.9155555555555556,0.05959105636793538,0.94
485,0.0747772410817059,0.9155555555555556,0.09010895251185502,0.98
486,0.07891071413579429,0.9177777777777778,0.08232206274260534,0.98
487,0.07062108230231137,0.9022222222222223,0.0718632880580401,0.98
488,0.06158586829129992,0.9333333333333333,0.07617023050579519,0.98
489,0.08118595935982363,0.9311111111111111,0.0734408602147596,0.98
490,0.17960908151119306,0.92,0.0690273126529064,0.98
491,0.15052560553083133,0.8977777777777778,0.08059428979322547,0.98
492,0.13753030296607777,0.9022222222222223,0.08987230461161744,0.98
493,0.14518419104018088,0.8955555555555555,0.07682730226770218,0.98
494,0.13051016929013462,0.9022222222222223,0.07367793620505836,0.98
495,0.11432054187652879,0.8911111111111111,0.06915308281168109,0.98
496,0.16547493378888686,0.92,0.06778877499164082,0.98
497,0.09123084597803395,0.9133333333333333,0.06838581667398103,0.98
498,0.20014749513939023,0.8933333333333333,0.06850686491361557,0.98
499,0.10483823305573957,0.8822222222222222,0.04196685748320306,0.98
500,0.0805685599334538,0.9066666666666666,0.04483145342419448,0.98
501,0.06546770099646829,0.9133333333333333,0.039708345448616456,0.98
502,0.09430333120941088,0.9333333333333333,0.048470399757206906,0.98
503,0.13764940961745792,0.9066666666666666,0.055095182862714864,0.98
504,0.16827351760504575,0.8977777777777778,0.07243345323149697,0.98
505,0.12338317466642836,0.88,0.05179199661142775,0.98
506,0.11427838708563097,0.9,0.06366647913819179,0.98
507,0.09611801081337035,0.9133333333333333,0.06399321965591298,0.98
508,0.0942002766251821,0.9288888888888889,0.058656832584517815,0.98
509,0.17965991734045333,0.9111111111111111,0.07069612629675248,0.96
510,0.1410495083546266,0.88,0.06753857666512886,0.96
511,0.07048688160962072,0.9266666666666666,0.0798107789387359,0.96
512,0.22456038837794792,0.9155555555555556,0.0640668576961616,0.98
513,0.24061228440881804,0.9266666666666666,0.05804002676268283,0.98
514,0.14447296179574112,0.8933333333333333,0.06427823804312993,0.98
515,0.15171336707787525,0.8955555555555555,0.057624086209784764,0.98
516,0.13994694196073146,0.9066666666666666,0.3763172032922739,0.98
517,0.12994418968446553,0.9111111111111111,0.051194379571825266,0.98
518,0.14144355246540288,0.9288888888888889,0.05145215841184836,0.98
519,0.14202997824658864,0.9111111111111111,0.3148204740136862,0.98
520,0.217927054939631,0.9155555555555556,0.05210128236910805,0.98
521,0.15474584203309796,0.9088888888888889,0.04900659438135335,0.98
522,0.052696627127167224,0.9311111111111111,0.04475148499454917,0.98
523,0.12426853374826946,0.9444444444444444,0.04867915078648366,0.96
524,0.06889594293697256,0.9511111111111111,0.05451798549438536,0.98
525,0.14727406595544568,0.9266666666666666,0.04948567197061493,0.98
526,0.151164541277906,0.9177777777777778,0.05832627479958319,0.98
527,0.07637898695799683,0.9355555555555556,0.06123027625653776,0.98
528,0.05342715711268629,0.9333333333333333,0.41462643047998426,0.98
529,0.042433230013682925,0.9555555555555556,0.061002422000456136,0.98
530,0.07109059193492706,0.9488888888888889,0.05820514589413506,0.98
531,0.06030372155485032,0.96,0.06758721336154849,0.98
532,0.05345020313939915,0.9444444444444444,0.0700182551627222,0.98
533,0.1500420378047395,0.9666666666666667,0.06051964608423077,0.98
534,0.11870243639990302,0.9577777777777777,0.06934863977585337,0.98
535,0.06628930761583214,0.9377777777777778,0.05869393327884609,0.98
536,0.0621299846554456,0.9577777777777777,0.05131468908984971,0.98
537,0.040955896160147824,0.9711111111111111,0.05798953065868773,0.98
538,0.06433291167044884,0.9644444444444444,0.06079177787341905,0.98
539,0.054273901374785806,0.96,0.06687125236476277,0.98
540,0.054440539108452805,0.9422222222222222,0.06371128815771954,0.98
541,0.1436580972673757,0.9555555555555556,0.07099108510510632,0.98
542,0.13746439786989179,0.9488888888888889,0.07402036299208703,0.98
543,0.10922673105659637,0.9355555555555556,0.07301510361048713,0.98
544,0.10058244969294375,0.9533333333333334,0.0626994668136831,0.98
545,0.24364336210319065,0.9533333333333334,0.0601618272679616,0.98
546,0.13647776105589682,0.9577777777777777,0.06553585349979585,0.98
547,0.09950080854167904,0.9622222222222222,0.06610246345371706,0.98
548,0.04124779011130911,0.9622222222222222,0.06351953363628127,0.98
549,0.1428578770799755,0.9466666666666667,0.0667600942115314,0.98
550,0.11559765553402972,0.9644444444444444,0.061742726791635505,0.98
551,0.06750667220431156,0.96,0.06912413897953229,0.98
552,0.02720545664236977,0.9622222222222222,0.06763058486365026,0.98
553,0.06421950531738072,0.9777777777777777,0.06789858879210442,0.98
554,0.05190485174735558,0.9666666666666667,0.06986844004603654,0.98
555,0.06737179155381204,0.9533333333333334,0.061490610897635634,0.98
556,0.20157582418398995,0.9666666666666667,0.07136407476718887,0.98
557,0.16044377735093365,0.9555555555555556,0.07091680434882619,0.98
558,0.16759837999265512,0.9622222222222222,0.07401840731836273,0.98
559,0.02632695892504577,0.9666666666666667,0.066604906605221,0.98
560,0.06957347994140381,0.96,0.06522199487756097,0.98
561,0.07629818244885396,0.9688888888888889,0.06367012086047907,0.98
562,0.07484738725530594,0.96,0.05989272647877897,0.98
563,0.1767196989445626,0.9577777777777777,0.0566977382964069,0.98
564,0.040760084621383454,0.9488888888888889,0.06526908474495485,0.98
565,0.02707980146053536,0.9644444444444444,0.07445192765771935,0.98
566,0.0216314164592467,0.9711111111111111,0.060150472940222244,0.98
567,0.07205867222991996,0.9533333333333334,0.04972273559815221,0.98
568,0.09732183061363496,0.9666666666666667,0.058762272784861125,0.98
569,0.0741263909490201,0.9511111111111111,0.055967326949712515,0.98
570,0.024112773561400586,0.9622222222222222,0.04366836433746357,0.98
571,0.04044485773794867,0.9577777777777777,0.05292322452078224,0.98
572,0.17769281656264552,0.9755555555555555,0.04551880352619264,0.98
573,0.1771725246457961,0.9533333333333334,0.07577270911542655,0.98
574,0.05535634322862687,0.9555555555555556,0.048870802154851845,0.98
575,0.07542429247806812,0.9511111111111111,0.04085221382410964,0.98
576,0.07400357683895734,0.9666666666666667,0.04535839076288539,0.98
577,0.11262141271687016,0.9311111111111111,0.04629673373347032,0.98
578,0.06362345056700648,0.9422222222222222,0.05080910581136777,0.98
579,0.10954609290086503,0.9311111111111111,0.0631936533991393,0.98
580,0.06774138241749385,0.9355555555555556,0.05774850066313775,0.98
581,0.07249474504175757,0.9488888888888889,0.049734156272279506,0.98
582,0.06376783206761846,0.9644444444444444,0.05149137907574186,0.96
583,0.0839938980462993,0.9244444444444444,0.056869390842621215,0.98
584,0.040887509476682495,0.9511111111111111,0.050097587454729364,0.98
585,0.06208108225034486,0.9577777777777777,0.05284432938606187,0.98
586,0.08277261426575996,0.9288888888888889,0.05720748194266889,0.98
587,0.05623143121744666,0.9222222222222223,0.06882399941969197,0.98
588,0.20899917532143922,0.9377777777777778,0.06788881142119862,0.98
589,0.1296738977222864,0.9177777777777778,0.05984271834313404,0.98
590,0.06404368709853112,0.9333333333333333,0.0562813972674121,0.98
591,0.15141882235184312,0.9177777777777778,0.058511704392003594,0.98
592,0.06420103554886862,0.9288888888888889,0.04712034036128898,0.98
593,0.1091207929742362,0.9333333333333333,0.07201315435486322,0.98
594,0.20850584002870037,0.9266666666666666,0.05596343314073238,0.98
595,0.10667851689303744,0.8888888888888888,0.3722340812528273,0.98
596,0.14463916217410488,0.9,0.07670654015237233,0.98
597,0.13858892286100008,0.8844444444444445,0.055067284002404904,0.98
598,0.2352434065522112,0.9311111111111111,0.07357724038593005,0.96
599,0.0877959483206786,0.94,0.07332364897820298,0.96
